25.04.2024 04:58:50.409: ================================================NEW LOG SESSION===================================================
25.04.2024 04:58:50.443: pflog in      pflog out              
04.10.2024 14:07:45.689:        0     0        0     0     0
04.10.2024 14:08:45.689:        0     0        0     0     0
04.10.2024 14:09:45.688:        0     0        0     0     0
04.10.2024 14:10:45.688:        0     0        0     0     0
04.10.2024 14:11:45.688:        0     0        0     0     0
04.10.2024 14:12:45.691:        0     0        0     0     0
04.10.2024 14:13:45.690:        0     0        0     0     0
04.10.2024 14:14:45.688:        0     0        0     0     0
04.10.2024 14:15:45.687: pflog in      pflog out              
04.10.2024 14:15:45.688:  packets  errs  packets  errs colls
04.10.2024 14:15:45.689:        0     0        0     0     0
04.10.2024 14:16:45.688:        0     0        0     0     0
04.10.2024 14:17:45.687:        0     0        0     0     0
04.10.2024 14:18:45.689:        0     0        0     0     0
04.10.2024 14:19:45.689:        0     0        0     0     0
04.10.2024 14:20:45.688:        0     0        0     0     0
04.10.2024 14:21:45.688:        0     0        0     0     0
04.10.2024 14:22:45.693:        0     0        0     0     0
04.10.2024 14:23:45.688:        0     0        0     0     0
04.10.2024 14:24:45.690:        0     0        0     0     0
04.10.2024 14:25:45.688:        0     0        0     0     0
04.10.2024 14:26:45.688:        0     0        0     0     0
04.10.2024 14:27:45.687:        0     0        0     0     0
04.10.2024 14:28:45.688:        0     0        0     0     0
04.10.2024 14:29:45.688:        0     0        0     0     0
04.10.2024 14:30:45.688:        0     0        0     0     0
04.10.2024 14:31:45.687:        0     0        0     0     0
04.10.2024 14:32:45.688:        0     0        0     0     0
04.10.2024 14:33:45.688:        0     0        0     0     0
04.10.2024 14:34:45.687:        0     0        0     0     0
04.10.2024 14:35:45.688:        0     0        0     0     0
04.10.2024 14:36:45.687: pflog in      pflog out              
04.10.2024 14:36:45.689:  packets  errs  packets  errs colls
04.10.2024 14:36:45.690:        0     0        0     0     0
04.10.2024 14:37:45.688:        0     0        0     0     0
04.10.2024 14:38:45.688:        0     0        0     0     0
04.10.2024 14:39:45.688:        0     0        0     0     0
04.10.2024 14:40:45.687:        0     0        0     0     0
04.10.2024 14:41:45.688:        0     0        0     0     0
04.10.2024 14:42:45.688:        0     0        0     0     0
04.10.2024 14:43:45.687:        0     0        0     0     0
04.10.2024 14:44:45.687:        0     0        0     0     0
04.10.2024 14:45:45.688:        0     0        0     0     0
04.10.2024 14:46:45.688:        0     0        0     0     0
04.10.2024 14:47:45.688:        0     0        0     0     0
04.10.2024 14:48:45.689:        0     0        0     0     0
04.10.2024 14:49:45.690:        0     0        0     0     0
04.10.2024 14:50:45.687:        0     0        0     0     0
04.10.2024 14:51:45.690:        0     0        0     0     0
04.10.2024 14:52:45.690:        0     0        0     0     0
04.10.2024 14:53:45.689:        0     0        0     0     0
04.10.2024 14:54:45.689:        0     0        0     0     0
04.10.2024 14:55:45.689:        0     0        0     0     0
04.10.2024 14:56:45.688:        0     0        0     0     0
04.10.2024 14:57:45.688: pflog in      pflog out              
04.10.2024 14:57:45.689:  packets  errs  packets  errs colls
04.10.2024 14:57:45.692:        0     0        0     0     0
04.10.2024 14:58:45.688:        0     0        0     0     0
04.10.2024 14:59:45.688:        0     0        0     0     0
04.10.2024 15:00:45.692:        0     0        0     0     0
04.10.2024 15:01:45.688:        0     0        0     0     0
04.10.2024 15:02:45.691:        0     0        0     0     0
04.10.2024 15:03:45.688:        0     0        0     0     0
04.10.2024 15:04:45.688:        0     0        0     0     0
04.10.2024 15:05:45.688:        0     0        0     0     0
04.10.2024 15:06:45.688:        0     0        0     0     0
04.10.2024 15:07:45.689:        0     0        0     0     0
04.10.2024 15:08:45.687:        0     0        0     0     0
04.10.2024 15:09:45.688:        0     0        0     0     0
04.10.2024 15:10:45.688:        0     0        0     0     0
04.10.2024 15:11:45.692:        0     0        0     0     0
04.10.2024 15:12:45.690:        0     0        0     0     0
04.10.2024 15:13:45.689:        0     0        0     0     0
04.10.2024 15:14:45.687:        0     0        0     0     0
04.10.2024 15:15:45.688:        0     0        0     0     0
04.10.2024 15:16:45.688:        0     0        0     0     0
04.10.2024 15:17:45.691:        0     0        0     0     0
04.10.2024 15:18:45.687: pflog in      pflog out              
04.10.2024 15:18:45.688:  packets  errs  packets  errs colls
04.10.2024 15:18:45.689:        0     0        0     0     0
04.10.2024 15:19:45.688:        0     0        0     0     0
04.10.2024 15:20:45.689:        0     0        0     0     0
04.10.2024 15:21:45.687:        0     0        0     0     0
04.10.2024 15:22:45.691:        0     0        0     0     0
04.10.2024 15:23:45.691:        0     0        0     0     0
04.10.2024 15:24:45.690:        0     0        0     0     0
04.10.2024 15:25:45.694:        0     0        0     0     0
04.10.2024 15:26:45.691:        0     0        0     0     0
04.10.2024 15:27:45.689:        0     0        0     0     0
04.10.2024 15:28:45.687:        0     0        0     0     0
04.10.2024 15:29:45.690:        0     0        0     0     0
04.10.2024 15:30:45.687:        0     0        0     0     0
04.10.2024 15:31:45.687:        0     0        0     0     0
04.10.2024 15:32:45.688:        0     0        0     0     0
04.10.2024 15:33:45.689:        0     0        0     0     0
04.10.2024 15:34:45.691:        0     0        0     0     0
04.10.2024 15:35:45.688:        0     0        0     0     0
04.10.2024 15:36:45.689:        0     0        0     0     0
04.10.2024 15:37:45.688:        0     0        0     0     0
04.10.2024 15:38:45.688:        0     0        0     0     0
04.10.2024 15:39:45.687: pflog in      pflog out              
04.10.2024 15:39:45.688:  packets  errs  packets  errs colls
04.10.2024 15:39:45.688:        0     0        0     0     0
04.10.2024 15:40:45.687:        0     0        0     0     0
04.10.2024 15:41:45.690:        0     0        0     0     0
04.10.2024 15:42:45.687:        0     0        0     0     0
04.10.2024 15:43:45.688:        0     0        0     0     0
04.10.2024 15:44:45.688:        0     0        0     0     0
04.10.2024 15:45:45.690:        0     0        0     0     0
04.10.2024 15:46:45.688:        0     0        0     0     0
04.10.2024 15:47:45.690:        0     0        0     0     0
04.10.2024 15:48:45.688:        0     0        0     0     0
04.10.2024 15:49:45.691:        0     0        0     0     0
04.10.2024 15:50:45.688:        0     0        0     0     0
04.10.2024 15:51:45.690:        0     0        0     0     0
04.10.2024 15:52:45.690:        0     0        0     0     0
04.10.2024 15:53:45.689:        0     0        0     0     0
04.10.2024 15:54:45.688:        0     0        0     0     0
04.10.2024 15:55:45.688:        0     0        0     0     0
04.10.2024 15:56:45.688:        0     0        0     0     0
04.10.2024 15:57:45.690:        0     0        0     0     0
04.10.2024 15:58:45.687:        0     0        0     0     0
04.10.2024 15:59:45.688:        0     0        0     0     0
04.10.2024 16:00:45.688: pflog in      pflog out              
04.10.2024 16:00:45.689:  packets  errs  packets  errs colls
04.10.2024 16:00:45.692:        0     0        0     0     0
04.10.2024 16:01:45.690:        0     0        0     0     0
04.10.2024 16:02:45.688:        0     0        0     0     0
04.10.2024 16:03:45.690:        0     0        0     0     0
04.10.2024 16:04:45.692:        0     0        0     0     0
04.10.2024 16:05:45.691:        0     0        0     0     0
04.10.2024 16:06:45.688:        0     0        0     0     0
04.10.2024 16:07:45.690:        0     0        0     0     0
04.10.2024 16:08:45.689:        0     0        0     0     0
04.10.2024 16:09:45.689:        0     0        0     0     0
04.10.2024 16:10:45.690:        0     0        0     0     0
04.10.2024 16:11:45.689:        0     0        0     0     0
04.10.2024 16:12:45.687:        0     0        0     0     0
04.10.2024 16:13:45.689:        0     0        0     0     0
04.10.2024 16:14:45.690:        0     0        0     0     0
04.10.2024 16:15:45.688:        0     0        0     0     0
04.10.2024 16:16:45.688:        0     0        0     0     0
04.10.2024 16:17:45.689:        0     0        0     0     0
04.10.2024 16:18:45.688:        0     0        0     0     0
04.10.2024 16:19:45.688:        0     0        0     0     0
04.10.2024 16:20:45.688:        0     0        0     0     0
04.10.2024 16:21:45.688: pflog in      pflog out              
04.10.2024 16:21:45.689:  packets  errs  packets  errs colls
04.10.2024 16:21:45.693:        0     0        0     0     0
04.10.2024 16:22:45.692:        0     0        0     0     0
04.10.2024 16:23:45.688:        0     0        0     0     0
04.10.2024 16:24:45.688:        0     0        0     0     0
04.10.2024 16:25:45.688:        0     0        0     0     0
04.10.2024 16:26:45.691:        0     0        0     0     0
04.10.2024 16:27:45.687:        0     0        0     0     0
04.10.2024 16:28:45.689:        0     0        0     0     0
04.10.2024 16:29:45.687:        0     0        0     0     0
04.10.2024 16:30:45.689:        0     0        0     0     0
04.10.2024 16:31:45.688:        0     0        0     0     0
04.10.2024 16:32:45.690:        0     0        0     0     0
04.10.2024 16:33:45.688:        0     0        0     0     0
04.10.2024 16:34:45.689:        0     0        0     0     0
04.10.2024 16:35:45.688:        0     0        0     0     0
04.10.2024 16:36:45.689:        0     0        0     0     0
04.10.2024 16:37:45.690:        0     0        0     0     0
04.10.2024 16:38:45.688:        0     0        0     0     0
04.10.2024 16:39:45.687:        0     0        0     0     0
04.10.2024 16:40:45.688:        0     0        0     0     0
04.10.2024 16:41:45.687:        0     0        0     0     0
04.10.2024 16:42:45.687: pflog in      pflog out              
04.10.2024 16:42:45.688:  packets  errs  packets  errs colls
04.10.2024 16:42:45.688:        0     0        0     0     0
04.10.2024 16:43:45.688:        0     0        0     0     0
04.10.2024 16:44:45.690:        0     0        0     0     0
04.10.2024 16:45:45.688:        0     0        0     0     0
04.10.2024 16:46:45.690:        0     0        0     0     0
04.10.2024 16:47:45.689:        0     0        0     0     0
04.10.2024 16:48:45.690:        0     0        0     0     0
04.10.2024 16:49:45.688:        0     0        0     0     0
04.10.2024 16:50:45.690:        0     0        0     0     0
04.10.2024 16:51:45.688:        0     0        0     0     0
04.10.2024 16:52:45.688:        0     0        0     0     0
04.10.2024 16:53:45.691:        0     0        0     0     0
04.10.2024 16:54:45.688:        0     0        0     0     0
04.10.2024 16:55:45.687:        0     0        0     0     0
04.10.2024 16:56:45.690:        0     0        0     0     0
04.10.2024 16:57:45.689:        0     0        0     0     0
04.10.2024 16:58:45.690:        0     0        0     0     0
04.10.2024 16:59:45.688:        0     0        0     0     0
04.10.2024 17:00:45.688:        0     0        0     0     0
04.10.2024 17:01:45.690:        0     0        0     0     0
04.10.2024 17:02:45.688:        0     0        0     0     0
04.10.2024 17:03:45.687: pflog in      pflog out              
04.10.2024 17:03:45.688:  packets  errs  packets  errs colls
04.10.2024 17:03:45.688:        0     0        0     0     0
04.10.2024 17:04:45.688:        0     0        0     0     0
04.10.2024 17:05:45.688:        0     0        0     0     0
04.10.2024 17:06:45.688:        0     0        0     0     0
04.10.2024 17:07:45.691:        0     0        0     0     0
04.10.2024 17:08:45.688:        0     0        0     0     0
04.10.2024 17:09:45.687:        0     0        0     0     0
04.10.2024 17:10:45.689:        0     0        0     0     0
04.10.2024 17:11:45.687:        0     0        0     0     0
04.10.2024 17:12:45.689:        0     0        0     0     0
04.10.2024 17:13:45.688:        0     0        0     0     0
